,Suburb,Latitude,Longitude,Distance,Venue_Name,Venue_Type
6182,Kirribilli,-33.8491363,151.2175297,2.3124245882311043,Drama Theatre,Theater
6183,Kirribilli,-33.8491363,151.2175297,2.3124245882311043,Sydney Opera House - Studio,Theater
6184,Kirribilli,-33.8491363,151.2175297,2.3124245882311043,Kurraba Point Reserve,Scenic Lookout
6185,Kirribilli,-33.8491363,151.2175297,2.3124245882311043,Sydney Opera House,Opera House
6186,Kirribilli,-33.8491363,151.2175297,2.3124245882311043,Flying Bear Cafe,Café
6187,Kirribilli,-33.8491363,151.2175297,2.3124245882311043,Sydney Opera House - Playhouse,Theater
6188,Kirribilli,-33.8491363,151.2175297,2.3124245882311043,North Sydney Olympic Pool,Pool
6189,Kirribilli,-33.8491363,151.2175297,2.3124245882311043,Stir Crazy Thai,Thai Restaurant
6190,Kirribilli,-33.8491363,151.2175297,2.3124245882311043,Milson Park,Park
6191,Kirribilli,-33.8491363,151.2175297,2.3124245882311043,Harbour Bridge Pylon Lookout,Scenic Lookout
6192,Kirribilli,-33.8491363,151.2175297,2.3124245882311043,Garfish,Seafood Restaurant
6193,Kirribilli,-33.8491363,151.2175297,2.3124245882311043,Bay Ten Espresso,Café
6194,Kirribilli,-33.8491363,151.2175297,2.3124245882311043,Lady Gowrie Lookout,Scenic Lookout
6195,Kirribilli,-33.8491363,151.2175297,2.3124245882311043,Street Market Asian Tapas Restaurant,Asian Restaurant
6196,Kirribilli,-33.8491363,151.2175297,2.3124245882311043,Dawes Point,Scenic Lookout
6197,Kirribilli,-33.8491363,151.2175297,2.3124245882311043,Milson Park Community Garden,Park
6198,Kirribilli,-33.8491363,151.2175297,2.3124245882311043,Coney Island,Theme Park Ride / Attraction
6199,Kirribilli,-33.8491363,151.2175297,2.3124245882311043,Kirribilli Woodfire Kitchen,Italian Restaurant
6200,Kirribilli,-33.8491363,151.2175297,2.3124245882311043,Bennelong Restaurant,Australian Restaurant
6201,Kirribilli,-33.8491363,151.2175297,2.3124245882311043,Fitzroy Food Co,Tapas Restaurant
6202,Kirribilli,-33.8491363,151.2175297,2.3124245882311043,Cahill Walk,Trail
6203,Kirribilli,-33.8491363,151.2175297,2.3124245882311043,Luna Park,Theme Park
6204,Kirribilli,-33.8491363,151.2175297,2.3124245882311043,Joan Sutherland Theatre,Concert Hall
6205,Kirribilli,-33.8491363,151.2175297,2.3124245882311043,Coco Chocolate,Food & Drink Shop
6206,Kirribilli,-33.8491363,151.2175297,2.3124245882311043,The Deck,Bar
6207,Kirribilli,-33.8491363,151.2175297,2.3124245882311043,Bacino Espresso Bar,Café
6208,Kirribilli,-33.8491363,151.2175297,2.3124245882311043,Ricky's Cafe,Café
6209,Kirribilli,-33.8491363,151.2175297,2.3124245882311043,By the Bridge,Café
6210,Kirribilli,-33.8491363,151.2175297,2.3124245882311043,Aqua Dining,Italian Restaurant
6211,Kirribilli,-33.8491363,151.2175297,2.3124245882311043,Kirribilli Village Cafe,Café
6212,Kirribilli,-33.8491363,151.2175297,2.3124245882311043,Cool Mac Cafe,Café
6213,Kirribilli,-33.8491363,151.2175297,2.3124245882311043,Anderson Park,Park
6214,Kirribilli,-33.8491363,151.2175297,2.3124245882311043,The Lounge Bar,Café
6215,Kirribilli,-33.8491363,151.2175297,2.3124245882311043,Portside Sydney,Australian Restaurant
6216,Kirribilli,-33.8491363,151.2175297,2.3124245882311043,Garden Bar by the Corner House,Cocktail Bar
6217,Kirribilli,-33.8491363,151.2175297,2.3124245882311043,Oski,Coffee Shop
6218,Kirribilli,-33.8491363,151.2175297,2.3124245882311043,Kirribilli Seafoods,Fish Market
6219,Kirribilli,-33.8491363,151.2175297,2.3124245882311043,Ta Ta Thai,Thai Restaurant
6220,Kirribilli,-33.8491363,151.2175297,2.3124245882311043,Batch Burgers & Espresso,Burger Joint
6221,Kirribilli,-33.8491363,151.2175297,2.3124245882311043,Ripples at Milsons Point,Italian Restaurant
6222,Kirribilli,-33.8491363,151.2175297,2.3124245882311043,Mastro's Cafe,Café
6223,Kirribilli,-33.8491363,151.2175297,2.3124245882311043,Rustic Charm,Café
6224,Kirribilli,-33.8491363,151.2175297,2.3124245882311043,Thelma and Louise Café,Café
6225,Kirribilli,-33.8491363,151.2175297,2.3124245882311043,Kirribilli Market,Flea Market
6226,Kirribilli,-33.8491363,151.2175297,2.3124245882311043,Glenferrie Lodge,Motel
6227,Kirribilli,-33.8491363,151.2175297,2.3124245882311043,Kirribilli Club,Bar
6228,Kirribilli,-33.8491363,151.2175297,2.3124245882311043,The Kirribilli Hotel,Pub
6229,Kirribilli,-33.8491363,151.2175297,2.3124245882311043,Woolworths Metro,Supermarket
6230,Kirribilli,-33.8491363,151.2175297,2.3124245882311043,Flaky Tart Bakery,Bakery
6231,Kirribilli,-33.8491363,151.2175297,2.3124245882311043,Bangkok Sidewalk,Thai Restaurant
6232,Kirribilli,-33.8491363,151.2175297,2.3124245882311043,Thai Fusion,Thai Restaurant
6233,Kirribilli,-33.8491363,151.2175297,2.3124245882311043,Fort Denison,Historic Site
6234,Kirribilli,-33.8491363,151.2175297,2.3124245882311043,Milsons Point Station,Train Station
6235,Kirribilli,-33.8491363,151.2175297,2.3124245882311043,The Big Top,Music Venue
6236,Kirribilli,-33.8491363,151.2175297,2.3124245882311043,Pompidou,Café
6237,Kirribilli,-33.8491363,151.2175297,2.3124245882311043,Spit Roast Shop,Fast Food Restaurant
6238,Kirribilli,-33.8491363,151.2175297,2.3124245882311043,Kirribilli Friendly Grocer,Food
6239,Kirribilli,-33.8491363,151.2175297,2.3124245882311043,Kirribilli Deli,Deli / Bodega
6240,Kirribilli,-33.8491363,151.2175297,2.3124245882311043,Bayly’s Bistro,Bistro
6241,Kirribilli,-33.8491363,151.2175297,2.3124245882311043,Spice Market,Thai Restaurant
6242,Kirribilli,-33.8491363,151.2175297,2.3124245882311043,Kurraba Point Reserve,Boat or Ferry
6243,Kirribilli,-33.8491363,151.2175297,2.3124245882311043,Milsons Point Ferry Wharf,Pier
6244,Kirribilli,-33.8491363,151.2175297,2.3124245882311043,Water Taxi,Boat or Ferry
6245,Kirribilli,-33.8491363,151.2175297,2.3124245882311043,The Rotor,Theme Park Ride / Attraction
6246,Kirribilli,-33.8491363,151.2175297,2.3124245882311043,Soirée,Bakery
6247,Kirribilli,-33.8491363,151.2175297,2.3124245882311043,Dodgem City,Theme Park Ride / Attraction
6248,Kirribilli,-33.8491363,151.2175297,2.3124245882311043,Kurraba Point Ferry Wharf,Pier
6249,Kirribilli,-33.8491363,151.2175297,2.3124245882311043,Lavender Green Picnic Area,Picnic Area
6250,Kirribilli,-33.8491363,151.2175297,2.3124245882311043,Backstage At The Opera House,Historic Site
6251,Kirribilli,-33.8491363,151.2175297,2.3124245882311043,Watson Bay Ferry,Boat or Ferry
6252,Kirribilli,-33.8491363,151.2175297,2.3124245882311043,MV Susie O'Neill,Boat or Ferry
6253,Kirribilli,-33.8491363,151.2175297,2.3124245882311043,Utzon Room,Concert Hall
6254,Kirribilli,-33.8491363,151.2175297,2.3124245882311043,Sydney Opera House Box Office,Music Venue
6255,Kogarah,-33.9643523,151.1372588,12.516544351706697,Stay Handsome Espresso,Coffee Shop
6256,Kogarah,-33.9643523,151.1372588,12.516544351706697,El Jannah,Lebanese Restaurant
6257,Kogarah,-33.9643523,151.1372588,12.516544351706697,Sugarloaf Patisserie,Dessert Shop
6258,Kogarah,-33.9643523,151.1372588,12.516544351706697,Thai Recipe,Thai Restaurant
6259,Kogarah,-33.9643523,151.1372588,12.516544351706697,Amici Di Kogarah,Italian Restaurant
6260,Kogarah,-33.9643523,151.1372588,12.516544351706697,Nando's,Portuguese Restaurant
6261,Kogarah,-33.9643523,151.1372588,12.516544351706697,Pino's Dolce Vita,Deli / Bodega
6262,Kogarah,-33.9643523,151.1372588,12.516544351706697,Parea Greek Tavern,Greek Restaurant
6263,Kogarah,-33.9643523,151.1372588,12.516544351706697,Rockdale Tennis Club,Sports Bar
6264,Kogarah,-33.9643523,151.1372588,12.516544351706697,Fitness First,Gym
6265,Kogarah,-33.9643523,151.1372588,12.516544351706697,Kafe Neo,Café
6266,Kogarah,-33.9643523,151.1372588,12.516544351706697,Parea Express,Greek Restaurant
6267,Kogarah,-33.9643523,151.1372588,12.516544351706697,Montgomery St cafe,Café
6268,Kogarah,-33.9643523,151.1372588,12.516544351706697,Memento Cafe & Kitchen,Café
6269,Kogarah,-33.9643523,151.1372588,12.516544351706697,Woolworths,Supermarket
6270,Kogarah,-33.9643523,151.1372588,12.516544351706697,PappaRoti,Bakery
6271,Kogarah,-33.9643523,151.1372588,12.516544351706697,Subway,Sandwich Place
6272,Kogarah,-33.9643523,151.1372588,12.516544351706697,Number One Thai,Thai Restaurant
6273,Kogarah,-33.9643523,151.1372588,12.516544351706697,Boost Juice,Juice Bar
6274,Kogarah,-33.9643523,151.1372588,12.516544351706697,Chemist Warehouse,Pharmacy
6275,Kogarah,-33.9643523,151.1372588,12.516544351706697,Bank Tavern,Pub
6276,Kogarah,-33.9643523,151.1372588,12.516544351706697,Culture Bean,Café
6277,Kogarah,-33.9643523,151.1372588,12.516544351706697,Subway,Sandwich Place
6278,Kogarah,-33.9643523,151.1372588,12.516544351706697,Kogarah Station,Train Station
6279,Kogarah,-33.9643523,151.1372588,12.516544351706697,Kogarah Inn Hotel,Pub
6280,Kogarah,-33.9643523,151.1372588,12.516544351706697,7-Eleven,Convenience Store
6281,Kogarah,-33.9643523,151.1372588,12.516544351706697,Kogarah Town Centre,Shopping Mall
6282,Kogarah,-33.9643523,151.1372588,12.516544351706697,Rockdale Plaza,Shopping Mall
6283,Kogarah,-33.9643523,151.1372588,12.516544351706697,Ming Chef BBQ Restaurant,Chinese Restaurant
6284,Kogarah,-33.9643523,151.1372588,12.516544351706697,Tako,Japanese Restaurant
6285,Kogarah,-33.9643523,151.1372588,12.516544351706697,Bslim Sydney,Alternative Healer
6286,Kogarah,-33.9643523,151.1372588,12.516544351706697,Connect Hearing,Medical Supply Store
6287,Kogarah,-33.9643523,151.1372588,12.516544351706697,Crostinis,Café
6288,Kogarah,-33.9643523,151.1372588,12.516544351706697,Salad Bar,Salad Place
6289,Kogarah,-33.9643523,151.1372588,12.516544351706697,Alexanders Cafe,Café
6290,Kogarah,-33.9643523,151.1372588,12.516544351706697,F45 Training Kogarah,Gym
6291,Kogarah,-33.9643523,151.1372588,12.516544351706697,About Rice And Noodle,Malay Restaurant
6292,Kogarah,-33.9643523,151.1372588,12.516544351706697,Australian Academy of Beauty & Dermal Therapy,Health & Beauty Service
6293,Kogarah,-33.9643523,151.1372588,12.516544351706697,McDonald's,Fast Food Restaurant
6294,Kogarah,-33.9643523,151.1372588,12.516544351706697,Kogarah Shopping Paradise,Convenience Store
6295,Kogarah,-33.9643523,151.1372588,12.516544351706697,Jetts Fitness,Gym / Fitness Center
6296,Kogarah,-33.9643523,151.1372588,12.516544351706697,融侨金融 Money Chain -Kogarah(NSW) & Red Rate Exchange,Business Service
6297,Kogarah,-33.9643523,151.1372588,12.516544351706697,Big W,Department Store
6298,Kogarah,-33.9643523,151.1372588,12.516544351706697,St George School,General College & University
6299,Kogarah,-33.9643523,151.1372588,12.516544351706697,Rockdale Community Nursery,Flower Shop
6300,Kogarah,-33.9643523,151.1372588,12.516544351706697,Liquorland,Liquor Store
6301,Kogarah,-33.9643523,151.1372588,12.516544351706697,Woolworths,Supermarket
6302,Kogarah,-33.9643523,151.1372588,12.516544351706697,Gloria Jean's Coffees,Coffee Shop
6303,Kogarah,-33.9643523,151.1372588,12.516544351706697,Donut King,Donut Shop
6304,Kogarah,-33.9643523,151.1372588,12.516544351706697,Ogalo,Fried Chicken Joint
6305,Kogarah,-33.9643523,151.1372588,12.516544351706697,Kogarah RSL,Bar
6306,Kogarah,-33.9643523,151.1372588,12.516544351706697,Fernwood Fitness,Gym
6307,Kurraba Point,-33.843,151.223,3.132155342843586,Cremorne Point Walk,Trail
6308,Kurraba Point,-33.843,151.223,3.132155342843586,Kurraba Point Reserve,Scenic Lookout
6309,Kurraba Point,-33.843,151.223,3.132155342843586,Cremorne Point,Scenic Lookout
6310,Kurraba Point,-33.843,151.223,3.132155342843586,Maccallum Pool,Pool
6311,Kurraba Point,-33.843,151.223,3.132155342843586,The Botanist,Lounge
6312,Kurraba Point,-33.843,151.223,3.132155342843586,Celsius Coffee Co.,Café
6313,Kurraba Point,-33.843,151.223,3.132155342843586,Ensemble Theatre,Theater
6314,Kurraba Point,-33.843,151.223,3.132155342843586,Milson Park,Park
6315,Kurraba Point,-33.843,151.223,3.132155342843586,Flying Bear Cafe,Café
6316,Kurraba Point,-33.843,151.223,3.132155342843586,Ta Ta Thai,Thai Restaurant
6317,Kurraba Point,-33.843,151.223,3.132155342843586,The Neutral Bay Club,Tennis Court
6318,Kurraba Point,-33.843,151.223,3.132155342843586,Anderson Park,Park
6319,Kurraba Point,-33.843,151.223,3.132155342843586,Milson Park Community Garden,Park
6320,Kurraba Point,-33.843,151.223,3.132155342843586,Ainoya (藍の屋),Japanese Restaurant
6321,Kurraba Point,-33.843,151.223,3.132155342843586,Garfish,Seafood Restaurant
6322,Kurraba Point,-33.843,151.223,3.132155342843586,Thelma and Louise Café,Café
6323,Kurraba Point,-33.843,151.223,3.132155342843586,Lady Gowrie Lookout,Scenic Lookout
6324,Kurraba Point,-33.843,151.223,3.132155342843586,Cool Mac Cafe,Café
6325,Kurraba Point,-33.843,151.223,3.132155342843586,Nando's,Portuguese Restaurant
6326,Kurraba Point,-33.843,151.223,3.132155342843586,The Kirribilli Hotel,Pub
6327,Kurraba Point,-33.843,151.223,3.132155342843586,Limelight,Thai Restaurant
6328,Kurraba Point,-33.843,151.223,3.132155342843586,Woolworths Metro,Supermarket
6329,Kurraba Point,-33.843,151.223,3.132155342843586,Kurraba Point Ferry Wharf,Pier
6330,Kurraba Point,-33.843,151.223,3.132155342843586,Glenferrie Lodge,Motel
6331,Kurraba Point,-33.843,151.223,3.132155342843586,Neutral Bay Ferry Wharf,Pier
6332,Kurraba Point,-33.843,151.223,3.132155342843586,Hayes General Store,Convenience Store
6333,Kurraba Point,-33.843,151.223,3.132155342843586,Kurraba Point Reserve,Boat or Ferry
6334,Kurraba Point,-33.843,151.223,3.132155342843586,Vintage Cellars,Wine Shop
6335,Kurraba Point,-33.843,151.223,3.132155342843586,Stratosphere Performing Arts,Athletics & Sports
6336,Kurraba Point,-33.843,151.223,3.132155342843586,Bayly’s Bistro,Bistro
6337,Kurraba Point,-33.843,151.223,3.132155342843586,South Mosman Ferry Wharf,Pier
6338,Kurraba Point,-33.843,151.223,3.132155342843586,San Antonio Sourdough Bakery,Bakery
6339,Kyeemagh,-33.94829,151.15711,10.049664551754177,7-Eleven,Convenience Store
6340,Kyeemagh,-33.94829,151.15711,10.049664551754177,Barton Park,Park
6341,Kyeemagh,-33.94829,151.15711,10.049664551754177,St. George Soccer Stadium,Soccer Stadium
6342,Kyeemagh,-33.94829,151.15711,10.049664551754177,St George Randwick Hockey Club,Sports Club
6343,Kyeemagh,-33.94829,151.15711,10.049664551754177,Kyeemagh RSL,Sports Bar
6344,Kyeemagh,-33.94829,151.15711,10.049664551754177,Brighton-Le-Sands Amateur Fishermen's Club,Pub
6345,Kyeemagh,-33.94829,151.15711,10.049664551754177,Riverine Park,Park
6346,Kyeemagh,-33.94829,151.15711,10.049664551754177,Barton Park Golf Range,Golf Course
6347,Kyeemagh,-33.94829,151.15711,10.049664551754177,Cook Park,Park
6348,Kyeemagh,-33.94829,151.15711,10.049664551754177,Seafood Café @ C Side,Fish & Chips Shop
6349,Kyeemagh,-33.94829,151.15711,10.049664551754177,C-Side,Seafood Restaurant
6350,Kyeemagh,-33.94829,151.15711,10.049664551754177,Angel Aromatics Home Fragrances,Gift Shop
6351,Kyeemagh,-33.94829,151.15711,10.049664551754177,Kyeemagh Boat Ramp Reserve,Boat Launch
6352,Kyeemagh,-33.94829,151.15711,10.049664551754177,Lady Robinsons Beach,Beach
6353,Kyeemagh,-33.94829,151.15711,10.049664551754177,Sheralee Caravan Park,RV Park
6354,La Perouse,-33.9888,151.232,13.472904276276754,La Perouse Beach,Beach
6355,La Perouse,-33.9888,151.232,13.472904276276754,Bare Grill & Cafe,Burger Joint
6356,La Perouse,-33.9888,151.232,13.472904276276754,Congwong Bay Beach,Beach
6357,La Perouse,-33.9888,151.232,13.472904276276754,LaPerouse,Historic Site
6358,La Perouse,-33.9888,151.232,13.472904276276754,Driftwood on the bay,Café
6359,La Perouse,-33.9888,151.232,13.472904276276754,Boatshed Cafe,Café
6360,La Perouse,-33.9888,151.232,13.472904276276754,New South Wales Golf Club,Golf Course
6361,La Perouse,-33.9888,151.232,13.472904276276754,Yarra Bay Sailing Club,Sports Bar
6362,La Perouse,-33.9888,151.232,13.472904276276754,Little Congwong Beach,Beach
6363,La Perouse,-33.9888,151.232,13.472904276276754,Bare Island Fort Tours,Tour Provider
6364,La Perouse,-33.9888,151.232,13.472904276276754,La Perouse Museum,History Museum
6365,La Perouse,-33.9888,151.232,13.472904276276754,La Perouse Bus Stop,Bus Stop
6366,La Perouse,-33.9888,151.232,13.472904276276754,Cann Park,Park
6367,La Perouse,-33.9888,151.232,13.472904276276754,Frenchman's Bay,Beach
6368,La Perouse,-33.9888,151.232,13.472904276276754,Paris Seafood Cafe,Fish & Chips Shop
6369,La Perouse,-33.9888,151.232,13.472904276276754,Danny's Seafood Restaurant,Seafood Restaurant
6370,La Perouse,-33.9888,151.232,13.472904276276754,Congwong Trail,Trail
6371,La Perouse,-33.9888,151.232,13.472904276276754,La Perouse to Henry Head Walk,Trail
6372,Lakemba,-33.9200417,151.0771497,13.47925443149885,Jasmin,Lebanese Restaurant
6373,Lakemba,-33.9200417,151.0771497,13.47925443149885,Warung Ita,Indonesian Restaurant
6374,Lakemba,-33.9200417,151.0771497,13.47925443149885,C-Life Gym,Gym / Fitness Center
6375,Lakemba,-33.9200417,151.0771497,13.47925443149885,Lakemba Pizza,Pizza Place
6376,Lakemba,-33.9200417,151.0771497,13.47925443149885,IGA Lakemba,Grocery Store
6377,Lakemba,-33.9200417,151.0771497,13.47925443149885,Chemist Warehouse,Pharmacy
6378,Lakemba,-33.9200417,151.0771497,13.47925443149885,Canterbury Leagues Club,Sports Club
6379,Lakemba,-33.9200417,151.0771497,13.47925443149885,Lakemba Station,Train Station
6380,Lakemba,-33.9200417,151.0771497,13.47925443149885,Hungry Jack's,Fast Food Restaurant
6381,Lakemba,-33.9200417,151.0771497,13.47925443149885,Woolworths,Supermarket
6382,Lakemba,-33.9200417,151.0771497,13.47925443149885,Domino's Pizza,Pizza Place
6383,Lakemba,-33.9200417,151.0771497,13.47925443149885,White Heaven,Middle Eastern Restaurant
6384,Lakemba,-33.9200417,151.0771497,13.47925443149885,Wiley Park Station,Train Station
6385,Lakemba,-33.9200417,151.0771497,13.47925443149885,Al Aseel,Lebanese Restaurant
6386,Lakemba,-33.9200417,151.0771497,13.47925443149885,Halal Indo Supermarket,Grocery Store
6387,Lakemba,-33.9200417,151.0771497,13.47925443149885,Ramadan Night Market,Night Market
6388,Lakemba,-33.9200417,151.0771497,13.47925443149885,Thai Hutt Restaurant,Thai Restaurant
6389,Lakemba,-33.9200417,151.0771497,13.47925443149885,Urban Culture,Boutique
6390,Lakemba,-33.9200417,151.0771497,13.47925443149885,Patisserie Arja,Dessert Shop
6391,Lakemba,-33.9200417,151.0771497,13.47925443149885,Red Rooster,Fast Food Restaurant
6392,Lakemba,-33.9200417,151.0771497,13.47925443149885,F45 Training,Gym
6393,Lakemba,-33.9200417,151.0771497,13.47925443149885,Ali Supermarket,Supermarket
6394,Lakemba,-33.9200417,151.0771497,13.47925443149885,Salvos Store,Thrift / Vintage Store
6395,Lakemba,-33.9200417,151.0771497,13.47925443149885,Dynasty Chinese Restaurant,Chinese Restaurant
6396,Lakemba,-33.9200417,151.0771497,13.47925443149885,Wiley Park,Park
6397,Lakemba,-33.9200417,151.0771497,13.47925443149885,KFC,Fast Food Restaurant
6398,Lakemba,-33.9200417,151.0771497,13.47925443149885,BKJ Martial Arts & Fitness Centre,Martial Arts School
6399,Lakemba,-33.9200417,151.0771497,13.47925443149885,Mango Cafe,Café
6400,Lakemba,-33.9200417,151.0771497,13.47925443149885,K.G Kebab & Pizza,Fast Food Restaurant
6401,Lakemba,-33.9200417,151.0771497,13.47925443149885,Wild Bean Cafe,Café
6402,Lakemba,-33.9200417,151.0771497,13.47925443149885,Wiley Park Newsagency,Paper / Office Supplies Store
6403,Lakemba,-33.9200417,151.0771497,13.47925443149885,Flame Bar and Restaurant,Italian Restaurant
6404,Lakemba,-33.9200417,151.0771497,13.47925443149885,Horizon Theatre Company,Theater
6405,Lane Cove,-33.8148145,151.1663935,7.186815118410603,North Shore Gym,Gym
6406,Lane Cove,-33.8148145,151.1663935,7.186815118410603,Via Napoli Pizzeria,Pizza Place
6407,Lane Cove,-33.8148145,151.1663935,7.186815118410603,Story Espresso,Café
6408,Lane Cove,-33.8148145,151.1663935,7.186815118410603,Lane Cove Aquatic Centre,Pool
6409,Lane Cove,-33.8148145,151.1663935,7.186815118410603,La Piazza,Pizza Place
6410,Lane Cove,-33.8148145,151.1663935,7.186815118410603,The Cake Man,Bakery
6411,Lane Cove,-33.8148145,151.1663935,7.186815118410603,La Provence Boulangerie Patisserie & Cafe,Café
6412,Lane Cove,-33.8148145,151.1663935,7.186815118410603,Persian Basement,Persian Restaurant
6413,Lane Cove,-33.8148145,151.1663935,7.186815118410603,Lane Cove Market Square,Shopping Mall
6414,Lane Cove,-33.8148145,151.1663935,7.186815118410603,Unwined Bar,Wine Bar
6415,Lane Cove,-33.8148145,151.1663935,7.186815118410603,Anytime Fitness,Gym
6416,Lane Cove,-33.8148145,151.1663935,7.186815118410603,Chargrill Charlie's,Fried Chicken Joint
6417,Lane Cove,-33.8148145,151.1663935,7.186815118410603,Pottery Green Bakers,Bakery
6418,Lane Cove,-33.8148145,151.1663935,7.186815118410603,Patchai Thai Restaurant,Thai Restaurant
6419,Lane Cove,-33.8148145,151.1663935,7.186815118410603,Longueville Hotel,Pub
6420,Lane Cove,-33.8148145,151.1663935,7.186815118410603,The Sushi Train,Japanese Restaurant
6421,Lane Cove,-33.8148145,151.1663935,7.186815118410603,Woolworths,Supermarket
6422,Lane Cove,-33.8148145,151.1663935,7.186815118410603,Lane Cove Sushi Bar,Sushi Restaurant
6423,Lane Cove,-33.8148145,151.1663935,7.186815118410603,Fitness First,Gym
6424,Lane Cove,-33.8148145,151.1663935,7.186815118410603,Domino's Pizza,Pizza Place
6425,Lane Cove,-33.8148145,151.1663935,7.186815118410603,Zest Cafe,Café
6426,Lane Cove,-33.8148145,151.1663935,7.186815118410603,Chemist Warehouse,Pharmacy
6427,Lane Cove,-33.8148145,151.1663935,7.186815118410603,Lane Cove Plaza,Shopping Mall
6428,Lane Cove,-33.8148145,151.1663935,7.186815118410603,Cafe Zivelli,Café
6429,Lane Cove,-33.8148145,151.1663935,7.186815118410603,About Life,Organic Grocery
6430,Lane Cove,-33.8148145,151.1663935,7.186815118410603,Lodge Restaurant,Australian Restaurant
6431,Lane Cove,-33.8148145,151.1663935,7.186815118410603,Le Resto Thai,Thai Restaurant
6432,Lane Cove,-33.8148145,151.1663935,7.186815118410603,BWS,Liquor Store
6433,Lane Cove,-33.8148145,151.1663935,7.186815118410603,Maruya,Japanese Restaurant
6434,Lane Cove,-33.8148145,151.1663935,7.186815118410603,Starr's Pharmacist Advice,Pharmacy
6435,Lane Cove,-33.8148145,151.1663935,7.186815118410603,Bikram Yoga Northside,Yoga Studio
6436,Lane Cove,-33.8148145,151.1663935,7.186815118410603,Kidstuff,Toy / Game Store
6437,Lane Cove,-33.8148145,151.1663935,7.186815118410603,Oliver Brown,Café
6438,Lane Cove,-33.8148145,151.1663935,7.186815118410603,Bakers Delight,Bakery
6439,Lane Cove,-33.8148145,151.1663935,7.186815118410603,Big Barra Seafoods,Seafood Restaurant
6440,Lane Cove,-33.8148145,151.1663935,7.186815118410603,Sushi Square,Sushi Restaurant
6441,Lane Cove,-33.8148145,151.1663935,7.186815118410603,The Junction,Café
6442,Lane Cove,-33.8148145,151.1663935,7.186815118410603,Fourth Fish Cafe & Restaurant,Seafood Restaurant
6443,Lane Cove,-33.8148145,151.1663935,7.186815118410603,Aristocrat cafe,Café
6444,Lane Cove,-33.8148145,151.1663935,7.186815118410603,Lane Cove Chinese Kitchen,Chinese Restaurant
6445,Lane Cove,-33.8148145,151.1663935,7.186815118410603,Four Frogs Creperie,Creperie
6446,Lane Cove,-33.8148145,151.1663935,7.186815118410603,Lane Cove Squash Centre,Gym / Fitness Center
6447,Lane Cove,-33.8148145,151.1663935,7.186815118410603,Caesars Chicken,Fast Food Restaurant
6448,Lane Cove,-33.8148145,151.1663935,7.186815118410603,Encasa Restaurant,Spanish Restaurant
6449,Lane Cove,-33.8148145,151.1663935,7.186815118410603,MBE,Post Office
6450,Lane Cove,-33.8148145,151.1663935,7.186815118410603,Crust Gourmet Pizza Bar,Pizza Place
6451,Lane Cove,-33.8148145,151.1663935,7.186815118410603,Birdwood,Café
6452,Lane Cove,-33.8148145,151.1663935,7.186815118410603,King of Kebabs,Souvlaki Shop
6453,Lane Cove,-33.8148145,151.1663935,7.186815118410603,Anahita Meat & Wine,Middle Eastern Restaurant
6454,Lane Cove,-33.8148145,151.1663935,7.186815118410603,Tambourine Bay Reserve and Warraroon Reserve Walk,Trail
6455,Lane Cove,-33.8148145,151.1663935,7.186815118410603,Bangkok Bar (Bar Asia),Chinese Restaurant
6456,Lane Cove,-33.8148145,151.1663935,7.186815118410603,Stringybark Creek Reserve,Playground
6457,Lane Cove,-33.8148145,151.1663935,7.186815118410603,Bella Bacio Cafe,Café
6458,Lane Cove,-33.8148145,151.1663935,7.186815118410603,TW Marketing,Business Service
6459,Lane Cove,-33.8148145,151.1663935,7.186815118410603,Shell,Gas Station
6460,Lane Cove,-33.8148145,151.1663935,7.186815118410603,Bus 200 Stop,Bus Stop
6461,Lane Cove North,-33.80627330000001,151.1664881,7.9893684949877075,Lane Cove Aquatic Centre,Pool
6462,Lane Cove North,-33.80627330000001,151.1664881,7.9893684949877075,North Shore Gym,Gym
6463,Lane Cove North,-33.80627330000001,151.1664881,7.9893684949877075,Story Espresso,Café
6464,Lane Cove North,-33.80627330000001,151.1664881,7.9893684949877075,Anytime Fitness,Gym
6465,Lane Cove North,-33.80627330000001,151.1664881,7.9893684949877075,La Piazza,Pizza Place
6466,Lane Cove North,-33.80627330000001,151.1664881,7.9893684949877075,The Cake Man,Bakery
6467,Lane Cove North,-33.80627330000001,151.1664881,7.9893684949877075,Pottery Green Bakers,Bakery
6468,Lane Cove North,-33.80627330000001,151.1664881,7.9893684949877075,La Provence Boulangerie Patisserie & Cafe,Café
6469,Lane Cove North,-33.80627330000001,151.1664881,7.9893684949877075,Persian Basement,Persian Restaurant
6470,Lane Cove North,-33.80627330000001,151.1664881,7.9893684949877075,Unwined Bar,Wine Bar
6471,Lane Cove North,-33.80627330000001,151.1664881,7.9893684949877075,Lane Cove Market Square,Shopping Mall
6472,Lane Cove North,-33.80627330000001,151.1664881,7.9893684949877075,Chargrill Charlie's,Fried Chicken Joint
6473,Lane Cove North,-33.80627330000001,151.1664881,7.9893684949877075,Patchai Thai Restaurant,Thai Restaurant
6474,Lane Cove North,-33.80627330000001,151.1664881,7.9893684949877075,Longueville Hotel,Pub
6475,Lane Cove North,-33.80627330000001,151.1664881,7.9893684949877075,The Sushi Train,Japanese Restaurant
6476,Lane Cove North,-33.80627330000001,151.1664881,7.9893684949877075,Fitness First,Gym
